X0,Y0,X1,Y1,X2,Y2
625,125.348,,,,
626,131.804,,,,
627,136.108,,,,
628,139.335,,,,
629,141.487,,,,
630,143.108,,,,
631,144.171,,,,
632,144.722,,,,
633,145.785,,,,
634,146.335,,,,
635,146.335,,,,
636,145.785,,,,
637,145.253,,,,
638,145.253,,,,
639,145.253,,,,
640,145.253,,,,
641,145.253,,,,
642,144.722,,,,
643,144.722,,,,
644,144.722,,,,
645,144.722,,,,
646,144.722,,,,
647,144.171,,,,
648,144.171,,,,
649,144.171,,,,
650,144.171,,,,
651,144.171,,,,
652,143.639,,,,
653,144.171,,,,
654,144.171,,,,
655,144.171,,,,
656,143.639,,,,
657,143.639,,,,
658,143.108,,,,
659,142.557,,,,
660,141.494,,,,
661,140.943,,,,
662,139.335,,,,
663,138.259,,,,
664,136.652,,,,
665,135.570,,,,
666,134.487,,,,
667,133.424,,,,
668,131.804,,,,
669,130.190,,,,
670,128.038,,,,
671,126.962,,,,
672,124.810,,,,
673,123.196,,,,
674,120.506,,,,
675,117.816,,,,
676,114.051,,,,
677,111.361,,,,
678,109.215,,,,
679,109.215,,,,
680,110.285,,,,
681,114.589,,,,
682,120.506,,,,
683,126.962,,,,
684,131.266,,,,
685,134.494,,,,
686,136.646,,,,
687,138.797,,,,
688,140.411,,,,
689,142.025,,,,
690,143.639,,,,
691,145.253,,,,
692,146.335,,,,
693,146.335,,,,
694,145.785,,,,
695,144.177,,,,
696,143.101,,,,
697,141.494,,,,
698,140.943,,,,
699,140.411,,,,
700,139.880,,,,
701,139.329,,,,
702,138.797,,,,
703,138.797,,,,
704,138.266,,,,
705,137.715,,,,
706,136.652,,,,
707,136.101,,,,
708,135.038,,,,
709,134.487,,,,
710,133.424,,,,
711,132.342,,,,
712,130.190,,,,
713,128.576,,,,
714,126.424,,,,
715,124.810,,,,
716,122.658,,,,
717,120.506,,,,
718,117.816,,,,
719,114.589,,,,
720,111.361,,,,
721,108.671,,,,
722,107.601,,,,
723,108.133,,,,
724,111.361,,,,
725,116.203,,,,
726,122.658,,,,
727,128.576,,,,
728,133.418,,,,
729,136.646,,,,
730,138.797,,,,
731,140.411,,,,
732,142.025,,,,
733,143.639,,,,
734,145.253,,,,
735,146.867,,,,
736,147.949,,,,
737,147.949,,,,
738,147.399,,,,
739,146.335,,,,
740,145.785,,,,
741,144.722,,,,
742,144.171,,,,
743,143.639,,,,
744,143.108,,,,
745,142.557,,,,
746,142.025,,,,
747,142.025,,,,
748,142.025,,,,
749,142.025,,,,
750,141.494,,,,
751,140.943,,,,
752,140.411,,,,
753,140.411,,,,
754,139.880,,,,
755,139.329,,,,
756,138.797,,,,
757,138.266,,,,
758,137.715,,,,
759,136.652,,,,
760,136.101,,,,
761,135.038,,,,
762,134.487,,,,
763,133.424,,,,
764,132.342,,,,
765,130.728,,,,
766,129.114,,,,
767,128.032,,,,
768,127.500,,,,
769,126.424,,,,
770,124.272,,,,
771,121.582,,,,
772,118.354,,,,
773,115.127,,,,
774,111.899,,,,
775,110.829,,,,
776,111.361,,,,
777,114.589,,,,
778,119.430,,,,
779,125.348,,,,
780,130.190,,,,
781,132.880,,,,
782,135.032,,,,
783,136.646,,,,
784,138.266,,,,
785,139.329,,,,
786,139.880,,,,
787,140.943,,,,
788,141.494,,,,
789,142.025,,,,
790,142.025,,,,
791,142.025,,,,
792,142.025,,,,
793,142.025,,,,
794,141.494,,,,
795,140.943,,,,
796,140.411,,,,
797,140.411,,,,
798,139.880,,,,
799,139.329,,,,
800,138.797,,,,
801,138.797,,,,
802,138.266,,,,
803,137.715,,,,
804,136.652,,,,
805,136.101,,,,
806,135.570,,,,
807,135.038,,,,
808,134.487,,,,
809,133.956,,,,
810,132.880,,,,
811,131.804,,,,
812,130.196,,,,
813,128.576,,,,
814,125.348,,,,
815,121.582,,,,
816,117.278,,,,
817,113.513,,,,
818,110.285,,,,
819,108.133,,,,
820,108.671,,,,
821,111.899,,,,
822,117.816,,,,
823,123.734,,,,
824,129.114,,,,
825,132.880,,,,
826,135.570,,,,
827,137.184,,,,
828,138.797,,,,
829,139.880,,,,
830,140.943,,,,
831,142.025,,,,
832,143.108,,,,
833,143.639,,,,
834,143.639,,,,
835,143.639,,,,
836,143.639,,,,
837,143.639,,,,
838,143.639,,,,
839,143.639,,,,
840,143.639,,,,
841,143.108,,,,
842,142.557,,,,
843,142.025,,,,
844,142.025,,,,
845,141.494,,,,
846,140.943,,,,
847,140.411,,,,
848,140.411,,,,
849,140.411,,,,
850,140.411,,,,
851,139.880,,,,
852,139.329,,,,
853,138.797,,,,
854,138.797,,,,
855,138.797,,,,
856,138.266,,,,
857,137.184,,,,
858,135.570,,,,
859,133.418,,,,
860,130.728,,,,
861,127.500,,,,
862,124.272,,,,
863,121.582,,,,
864,119.430,,,,
865,117.278,,,,
866,114.051,,,,
867,111.361,,,,
868,109.747,,,,
869,110.823,,,,
870,113.513,,,,
871,118.892,,,,
872,124.810,,,,
873,130.190,,,,
874,133.418,,,,
875,135.570,,,,
876,137.184,,,,
877,138.797,,,,
878,140.411,,,,
879,141.494,,,,
880,142.557,,,,
881,143.108,,,,
882,143.639,,,,
883,143.639,,,,
884,143.639,,,,
885,143.639,,,,
886,143.639,,,,
887,143.639,,,,
888,143.639,,,,
889,143.639,,,,
890,143.639,,,,
891,143.108,,,,
892,142.025,,,,
893,140.411,,,,
894,139.329,,,,
895,137.722,,,,
896,136.646,,,,
897,135.038,,,,
898,133.956,,,,
899,132.342,,,,
900,130.728,,,,
901,128.576,,,,
902,126.424,,,,
903,124.272,,,,
904,122.658,,,,
